"TableName";"id";"country";"artist";"song";"countryId";"runningOrder";"placed";"placedJury";"placedTelevote";"placedDiff";"totalPoints";"pointsJury";"pointsTelevote";"pointsDiff";"youtubeLink";"appleMusicLink";"spotifyLink"
"2013";23;"Lithuania";"Andrius Pojavis";"Something";31;2;21;;;;;;;;;;
"2013";24;"Macedonia";"Esma and Lozano";"Pred da se razdeni";36;;;;;;;;;;;;
"2013";25;"Malta";"Gianluca";"Tomorrow";19;9;8;;;;;;;;;;
"2013";26;"Moldova";"Aliona Moon";"O mie";44;3;11;;;;;;;;;;
"2013";27;"Montenegro";"Who See";"Igranka";48;;;;;;;;;;;;
"2013";28;"Netherlands";"Anouk";"Birds";6;13;9;;;;;;;;;;
"2013";29;"Norway";"Margaret Berger";"I Feed You My Love";13;24;4;;;;;;;;;;
"2013";30;"Romania";"Cezar";"It's My Life";33;14;12;;;;;;;;;;
"2013";31;"Russia";"Dina Garipova";"What If";34;10;5;;;;;;;;;;
"2013";32;"San Marino";"Valentina Monetta";"Crisalide (Vola)";51;;;;;;;;;;;;
"2013";33;"Serbia";"Moje 3";"Ljubav je svuda";49;;;;;;;;;;;;
"2013";34;"Slovenia";"Hannah";"Straight into Love";28;;;;;;;;;;;;
"2013";35;"Spain";"ESDM";"Contigo hasta el final";15;5;24;;;;;;;;;;
"2013";36;"Sweden";"Robin Stjernberg";"You";11;16;13;;;;;;;;;;
"2013";37;"Switzerland";"Takasa";"You and Me";7;;;;;;;;;;;;
"2013";38;"Ukraine";"Zlata Ognevich";"Gravity";38;22;3;;;;;;;;;;
"2013";39;"United Kingdom";"Bonnie Tyler";"Believe in Me";10;15;18;;;;;;;;;;
"2014";1;"Albania";"Hersi";"One Night's Anger";39;;;;;;;;;;;;
"2014";2;"Armenia";"Aram Mp3";"Not Alone";45;7;4;5;3;2;318;125;193;68;;;
"2014";3;"Austria";"Conchita Wurst";"Rise Like a Phoenix";8;11;1;1;1;0;535;224;311;87;;;
"2014";4;"Azerbaijan";"Dilara Kazimova";"Start a Fire";50;3;13;8;20;12;134;108;26;82;;;
"2014";5;"Belarus";"Teo";"Cheesecake";41;2;16;18;11;7;106;50;56;6;;;
"2014";6;"Belgium";"Axel Hirsoux";"Mother";1;;;;;;;;;;;;
"2014";7;"Denmark";"Basim";"Cliche Love Song";9;23;14;10;13;3;128;85;43;42;;;
"2014";8;"Estonia";"Tanja";"Amazing";29;;;;;;;;;;;;
"2014";9;"Finland";"Softengine";"Something Better";14;18;10;7;15;8;153;114;39;75;;;
"2014";10;"France";"Twin Twin";"Moustache";2;14;23;26;24;2;6;5;1;4;;;
"2014";11;"Georgia";"The Shin and Mariko";"Three Minutes to Earth";47;;;;;;;;;;;;
"2014";12;"Germany";"Elaiza";"Is It Right";3;12;18;14;18;4;92;61;31;30;;;
"2014";13;"Greece";"Freaky Fortune feat. RiskyKidd";"Rise Up";21;10;18;19;13;6;92;49;43;6;;;
"2014";14;"Hungary";"András Kállay-Saunders";"Running";30;21;5;4;10;6;236;138;98;40;;;
"2014";15;"Iceland";"Pollapönk";"No Prejudice";25;4;17;15;12;3;105;59;46;13;;;
"2014";16;"Ireland";"Can-linn feat. Kasey Smith";"Heartbeat";18;;;;;;;;;;;;
"2014";17;"Israel";"Mei Finegold";"Same Heart";20;;;;;;;;;;;;
"2014";18;"Italy";"Emma";"La mia città";4;16;20;21;17;4;69;37;32;5;;;
"2014";19;"Latvia";"Aarzemnieki";"Cake to Bake";37;;;;;;;;;;;;
"2014";20;"Lithuania";"Vilija";"Attention";31;;;;;;;;;;;;
"2014";21;"Macedonia";"Tijana";"To the Sky";36;;;;;;;;;;;;
"2014";22;"Malta";"Firelight";"Coming Home";19;22;12;6;22;16;136;119;17;102;;;
"2014";23;"Moldova";"Cristina Scarlat";"Wild Soul";44;;;;;;;;;;;;
"2014";24;"Montenegro";"Sergej Ćetković";"Moj svijet";48;8;19;20;16;4;81;48;33;15;;;
"2014";25;"Netherlands";"The Common Linnets";"Calm After the Storm";6;24;2;3;2;1;422;200;222;22;;;
"2014";26;"Norway";"Carl Espen";"Silent Storm";13;5;11;9;15;6;141;102;39;63;;;
"2014";27;"Poland";"Donatan and Cleo";"My Słowianie – We Are Slavic";32;9;8;23;5;18;185;23;162;139;;;
"2014";28;"Portugal";"Suzy";"Quero ser tua";17;;;;;;;;;;;;
"2014";29;"Romania";"Paula Seling and Ovi";"Miracle";33;6;9;17;9;8;154;51;103;52;;;
"2014";30;"Russia";"Tolmachevy Sisters";"Shine";34;15;6;13;6;7;202;70;132;62;;;
"2014";31;"San Marino";"Valentina Monetta";"Maybe";51;25;22;25;21;4;34;16;18;2;;;
"2014";32;"Slovenia";"Tinkara Kovač";"Round and Round";28;17;21;24;23;1;36;21;15;6;;;
"2014";33;"Spain";"Ruth Lorenzo";"Dancing in the Rain";15;19;15;11;14;3;124;83;41;42;;;
"2014";34;"Sweden";"Sanna Nielsen";"Undo";11;13;3;2;4;2;391;201;190;11;;;
"2014";35;"Switzerland";"Sebalter";"Hunter of Stars";7;20;11;22;7;15;141;27;114;87;;;
"2014";36;"Ukraine";"Mariya Yaremchuk";"Tick-Tock";38;1;7;12;8;4;190;78;112;34;;;
"2014";37;"United Kingdom";"Molly";"Children of the Universe";10;26;19;16;19;3;81;52;29;23;;;
"2015";1;"Albania";"Elhaida Dani";"I'm Alive";39;26;11;17;9;8;119;26;93;67;;;
"2015";2;"Armenia";"Genealogy";"Face the Shadow";45;6;14;20;11;9;95;18;77;59;;;
"2015";3;"Australia";"Guy Sebastian";"Tonight Again";52;12;5;4;6;2;356;224;132;92;;;
"2015";4;"Austria";"The Makemakes";"I Am Yours";8;14;22;13;27;14;40;40;0;40;;;
"2015";5;"Azerbaijan";"Elnur Hüseynov";"Hour of the Wolf";50;24;17;12;19;7;75;48;27;21;;;
"2015";6;"Belarus";"Uzari and Maimuna";"Time";41;;;;;;;;;;;;
"2015";7;"Belgium";"Loïc Nottet";"Rhythm Inside";1;13;4;5;4;1;382;187;195;8;;;
"2015";8;"Cyprus";"John Karayiannis";"One Thing I Should Have Done";24;11;18;9;23;14;71;63;8;55;;;
"2015";9;"Czech Republic";"Marta Jandová and Václav Noid Bárta";"Hope Never Dies";46;;;;;;;;;;;;
"2015";10;"Denmark";"Anti Social Media";"The Way You Are";9;;;;;;;;;;;;
"2015";11;"Estonia";"Elina Born and Stig Rästa";"Goodbye to Yesterday";29;4;8;11;5;6;200;56;144;88;;;
"2015";12;"Finland";"Pertti Kurikan Nimipäivät";"Aina mun pitää";14;;;;;;;;;;;;
"2015";13;"France";"Lisa Angell";"N'oubliez pas";2;2;24;18;25;7;29;24;5;19;;;
"2015";14;"Georgia";"Nina Sublatti";"Warrior";47;23;12;10;13;3;113;62;51;11;;;
"2015";15;"Germany";"Ann Sophie";"Black Smoke";3;17;25;18;26;8;28;24;4;20;;;
"2015";16;"Greece";"Maria Elena Kyriakou";"One Last Breath";21;15;20;16;22;6;50;29;21;8;;;
"2015";17;"Hungary";"Boggie";"Wars for Nothing";30;22;19;16;21;5;53;29;24;5;;;
"2015";18;"Iceland";"Maria Olafs";"Unbroken";25;;;;;;;;;;;;
"2015";19;"Ireland";"Molly Sterling";"Playing with Numbers";18;;;;;;;;;;;;
"2015";20;"Israel";"Nadav Guedj";"Golden Boy";20;3;9;8;7;1;184;80;104;24;;;
"2015";21;"Italy";"Il Volo";"Grande Amore";4;27;2;6;1;5;550;184;366;182;;;
"2015";22;"Latvia";"Aminata";"Love Injected";37;19;6;2;8;6;349;249;100;149;;;
"2015";23;"Lithuania";"Monika Linkytė and Vaidas Baumila";"This Time";31;7;17;15;16;1;75;31;44;13;;;
"2015";24;"Macedonia";"Daniel Kajmakoski";"Autumn Leaves";36;;;;;;;;;;;;
"2015";25;"Malta";"Amber";"Warrior";19;;;;;;;;;;;;
"2015";26;"Moldova";"Eduard Romanyuta";"I Want Your Love";44;;;;;;;;;;;;
"2015";27;"Montenegro";"Knez";"Adio";48;16;13;12;14;2;96;48;48;0;;;
"2015";28;"Netherlands";"Trijntje Oosterhuis";"Walk Along";6;;;;;;;;;;;;
"2015";29;"Norway";"Mørland and Debrah Scarlett";"A Monster Like Me";13;9;7;7;17;10;206;163;43;120;;;
"2015";30;"Poland";"Monika Kuszyńska";"In the Name of Love";32;18;21;23;15;8;49;2;47;45;;;
"2015";31;"Portugal";"Leonor Andrade";"Há um mar que nos separa";17;;;;;;;;;;;;
"2015";32;"Romania";"Voltaj";"De la capăt";33;20;15;19;12;7;90;21;69;48;;;
"2015";33;"Russia";"Polina Gagarina";"A Million Voices";34;25;3;3;2;1;533;247;286;39;;;
"2015";34;"San Marino";"Anita Simoncini and Michele Perniola";"Chain of Lights";51;;;;;;;;;;;;
"2015";35;"Serbia";"Bojana Stamenov";"Beauty Never Lies";49;8;10;14;10;4;120;34;86;52;;;
"2015";36;"Slovenia";"Maraaya";"Here for You";28;1;16;12;18;6;82;48;34;14;;;
"2015";37;"Spain";"Edurne";"Amanecer";15;21;23;22;20;2;34;8;26;18;;;
"2015";38;"Sweden";"Måns Zelmerlöw";"Heroes";11;10;1;1;3;2;642;363;279;84;;;
"2015";39;"Switzerland";"Mélanie René";"Time to Shine";7;;;;;;;;;;;;
"2015";40;"United Kingdom";"Electro Velvet";"Still in Love with You";10;5;26;21;24;3;19;12;7;5;;;
"2016";1;"Albania";"Eneda Tarifa";"Fairytale";39;;;;;;;;;;;;
"2016";2;"Armenia";"Iveta Mukuchyan";"LoveWave";45;26;7;9;7;2;249;115;134;19;;;
"2016";3;"Australia";"Dami Im";"Sound of Silence";52;13;2;1;4;3;511;320;191;129;;;
"2016";4;"Austria";"Zoë";"Loin d'ici";8;24;12;23;8;15;151;31;120;89;;;
"2016";5;"Azerbaijan";"Samra";"Miracle";50;4;16;18;12;6;117;44;73;29;;;
"2016";6;"Belarus";"Ivan";"Help You Fly";41;;;;;;;;;;;;
"2016";7;"Belgium";"Laura Tesoro";"What's the Pressure";1;1;3;5;1;4;491;130;361;231;;;
"2016";8;"Bosnia and Herzegovina";"Dalal and Deen feat. Ana Rucner and Jala";"Ljubav je";26;;;;;;;;;;;;
"2016";9;"Bulgaria";"Poli Genova";"If Love Was a Crime";43;8;4;6;5;1;307;127;180;53;;;
"2016";10;"Croatia";"Nina Kraljić";"Lighthouse";27;17;22;21;19;2;73;40;33;7;;;
"2016";11;"Cyprus";"Minus One";"Alter Ego";24;14;20;19;15;4;96;43;53;10;;;
"2016";12;"Czechia";"Gabriela Gunčíková";"I Stand";46;2;24;20;25;5;41;41;0;41;;;
"2016";13;"Denmark";"Lighthouse X";"Soldiers of Love";9;;;;;;;;;;;;
"2016";14;"Estonia";"Jüri Pootsmann";"Play";29;;;;;;;;;;;;
"2016";15;"Finland";"Sandhja";"Sing It Away";14;;;;;;;;;;;;
"2016";16;"France";"Amir";"J'ai cherché";2;11;6;3;9;6;257;148;109;39;;;
"2016";17;"Georgia";"Nika Kocharov and Young Georgian Lolitaz";"Midnight Gold";47;23;19;13;20;7;104;80;24;56;;;
"2016";18;"Germany";"Jamie-Lee";"Ghost";3;10;25;25;23;2;11;1;10;9;;;
"2016";19;"Greece";"Argo";"Utopian Land";21;;;;;;;;;;;;
"2016";20;"Hungary";"Freddie";"Pioneer";30;5;18;17;14;3;108;52;56;4;;;
"2016";21;"Iceland";"Greta Salóme";"Hear Them Calling";25;;;;;;;;;;;;
"2016";22;"Ireland";"Nicky Byrne";"Sunlight";18;;;;;;;;;;;;
"2016";23;"Israel";"Hovi Star";"Made of Stars";20;7;13;7;22;15;135;124;11;113;;;
"2016";24;"Italy";"Francesca Michielin";"No Degree of Separation";4;6;15;12;18;6;124;90;34;56;;;
"2016";25;"Latvia";"Justs";"Heartbeat";37;20;14;14;13;1;132;69;63;6;;;
"2016";26;"Lithuania";"Donny Montell";"I've Been Waiting for This Night";31;16;9;11;10;1;200;104;96;8;;;
"2016";27;"North Macedonia";"Kaliopi";"Dona";36;;;;;;;;;;;;
"2016";28;"Malta";"Ira Losco";"Walk on Water";19;22;11;4;21;17;153;137;16;121;;;
"2016";29;"Moldova";"Lidia Isac";"Falling Stars";44;;;;;;;;;;;;
"2016";30;"Montenegro";"Highway";"The Real Thing";48;;;;;;;;;;;;
"2016";31;"Netherlands";"Douwe Bob";"Slow Down";6;3;11;10;17;7;153;114;39;75;;;
"2016";32;"Norway";"Agnete";"Icebreaker";13;;;;;;;;;;;;
"2016";33;"Poland";"Michał Szpak";"Color of Your Life";32;12;8;24;3;21;229;7;222;215;;;
"2016";34;"Russia";"Sergey Lazarev";"You Are the Only One";34;18;10;5;16;11;181;130;51;79;;;
"2016";35;"San Marino";"Serhat";"I Didn't Know";51;;;;;;;;;;;;
"2016";36;"Serbia";"Sanja Vučić Zaa";"Goodbye (Shelter)";49;15;17;22;11;11;115;35;80;45;;;
"2016";37;"Slovenia";"ManuElla";"Blue and Red";28;;;;;;;;;;;;
"2016";38;"Spain";"Barei";"Say Yay!";15;19;21;15;23;8;77;67;10;57;;;
"2016";39;"Sweden";"Frans";"If I Were Sorry";11;9;5;8;6;2;261;122;139;17;;;
"2016";40;"Switzerland";"Rykka";"The Last of Our Kind";7;;;;;;;;;;;;
"2016";41;"Ukraine";"Jamala";"1944";38;21;1;2;2;0;534;211;323;112;;;
"2016";42;"United Kingdom";"Joe and Jake";"You're Not Alone";10;25;23;16;24;8;62;54;8;46;;;
"2017";1;"Albania";"Lindita";"World";39;;;;;;;;;;;;
"2017";2;"Armenia";"Artsvik";"Fly with Me";45;5;7;14;5;9;282;58;224;166;;;
"2017";3;"Australia";"Isaiah";"Don't Come Easy";52;14;9;4;23;19;173;171;2;169;;;
"2017";4;"Austria";"Nathan Trent";"Running on Air";8;4;16;11;24;13;93;93;0;93;;;
"2017";5;"Azerbaijan";"Dihaj";"Skeletons";50;12;14;12;11;1;120;78;42;36;;;
"2017";6;"Belarus";"Naviband";"Story of My Life";41;3;17;15;13;2;83;50;33;17;;;
"2017";7;"Belgium";"Blanche";"City Lights";1;23;4;9;4;5;363;108;255;147;;;
"2017";8;"Bulgaria";"Kristian Kostov";"Beautiful Mess";43;25;2;2;2;0;615;278;337;59;;;
"2017";9;"Croatia";"Jacques Houdek";"My Friend";27;13;13;20;9;11;128;25;103;78;;;
"2017";10;"Cyprus";"Hovig";"Gravity";24;19;20;18;14;4;68;36;32;4;;;
"2017";11;"Czechia";"Martina Bárta";"My Turn";46;;;;;;;;;;;;
"2017";12;"Denmark";"Anja";"Where I Am";9;10;19;13;20;7;77;69;8;61;;;
"2017";13;"Estonia";"Koit Toome and Laura";"Verona";29;;;;;;;;;;;;
"2017";14;"Finland";"Norma John";"Blackbird";14;;;;;;;;;;;;
"2017";15;"France";"Alma";"Requiem";2;26;12;17;10;7;135;45;90;45;;;
"2017";16;"Georgia";"Tamara Gachechiladze";"Keep the Faith";47;;;;;;;;;;;;
"2017";17;"Germany";"Levina";"Perfect Life";3;21;24;23;22;1;6;3;3;0;;;
"2017";18;"Greece";"Demy";"This Is Love";21;15;8;16;7;9;200;48;152;104;;;
"2017";19;"Hungary";"Joci Pápai";"Origo";30;8;19;16;15;1;77;48;29;19;;;
"2017";20;"Iceland";"Svala";"Paper";25;;;;;;;;;;;;
"2017";21;"Ireland";"Brendan Murray";"Dying to Try";18;;;;;;;;;;;;
"2017";22;"Israel";"Imri";"I Feel Alive";20;1;22;19;21;2;39;34;5;29;;;
"2017";23;"Italy";"Francesco Gabbani";"Occidentali's Karma";4;9;6;7;6;1;334;126;208;82;;;
"2017";24;"Latvia";"Triana Park";"Line";37;;;;;;;;;;;;
"2017";25;"Lithuania";"Fusedmarc";"Rain of Revolution";31;;;;;;;;;;;;
"2017";26;"Macedonia";"Jana Burčeska";"Dance Alone";36;;;;;;;;;;;;
"2017";27;"Malta";"Claudia Faniello";"Breathlessly";19;;;;;;;;;;;;
"2017";28;"Moldova";"SunStroke Project";"Hey Mamma";44;7;3;8;3;5;374;110;264;154;;;
"2017";29;"Montenegro";"Slavko Kalezić";"Space";48;;;;;;;;;;;;
"2017";30;"Netherlands";"OG3NE";"Lights and Shadows";6;6;11;5;18;13;150;135;15;120;;;
"2017";31;"Norway";"Jowst";"Grab the Moment";13;17;10;6;15;9;158;129;29;100;;;
"2017";32;"Poland";"Kasia Moś";"Flashlight";32;2;21;21;12;9;64;23;41;18;;;
"2017";33;"Portugal";"Salvador Sobral";"Amar pelos dois";17;11;1;1;1;0;758;382;376;6;;;
"2017";34;"Romania";"Ilinca feat. Alex Florea";"Yodel It!";33;20;18;14;17;3;79;58;21;37;;;
"2017";35;"San Marino";"Valentina Monetta and Jimmie Wilson";"Spirit of the Night";51;;;;;;;;;;;;
"2017";36;"Serbia";"Tijana Bogićević";"In Too Deep";49;;;;;;;;;;;;
"2017";37;"Slovenia";"Omar Naber";"On My Way";28;;;;;;;;;;;;
"2017";38;"Spain";"Manel Navarro";"Do It for Your Lover";15;16;25;24;21;3;5;0;5;5;;;
"2017";39;"Sweden";"Robin Bengtsson";"I Can't Go On";11;24;5;3;8;5;344;218;126;92;;;
"2017";40;"Switzerland";"Timebelle";"Apollo";7;;;;;;;;;;;;
"2017";41;"Ukraine";"O.Torvald";"Time";38;22;23;22;16;6;36;12;24;12;;;
"2017";42;"United Kingdom";"Lucie Jones";"Never Give Up on You";10;18;15;10;19;9;111;99;12;87;;;
"2018";1;"Albania";"Eugent Bushpepa";"Mall";39;12;11;7;18;11;184;126;58;68;;;
"2018";2;"Armenia";"Sevak Khanagyan";"Qami (Քամի)";45;;;;;;;;;;;;
"2018";3;"Australia";"Jessica Mauboy";"We Got Love";52;16;12;11;10;1;181;90;91;1;;;
"2018";4;"Austria";"Cesár Sampson";"Nobody but You";8;5;3;1;13;12;342;271;71;200;;;
"2018";5;"Azerbaijan";"Aisel";"X My Heart";50;;;;;;;;;;;;
"2018";6;"Belarus";"Alekseev";"Forever";41;;;;;;;;;;;;
"2018";7;"Belgium";"Sennek";"A Matter of Time";1;;;;;;;;;;;;
"2018";8;"Bulgaria";"Equinox";"Bones";43;18;14;9;14;5;166;100;66;34;;;
"2018";9;"Croatia";"Franka";"Crazy";27;;;;;;;;;;;;
"2018";10;"Cyprus";"Eleni Foureira";"Fuego";24;25;2;5;2;3;436;183;253;70;;;
"2018";11;"Czechia";"Mikolas Josef";"Lie to Me";46;14;6;14;4;10;281;66;215;149;;;
"2018";12;"Denmark";"Rasmussen";"Higher Ground";9;15;19;19;12;7;113;38;75;37;;;
"2018";13;"Estonia";"Elina Nechayeva";"La forza";29;6;8;6;9;3;245;143;102;41;;;
"2018";14;"Finland";"Saara Aalto";"Monsters";14;17;25;21;21;0;46;23;23;0;;;
"2018";15;"France";"Madame Monsieur";"Mercy";2;13;13;8;17;9;173;114;59;55;;;
"2018";16;"Georgia";"Ethno-Jazz Band Iriao";"For You";47;;;;;;;;;;;;
"2018";17;"Germany";"Michael Schulte";"You Let Me Walk Alone";3;11;4;4;6;2;340;204;136;68;;;
"2018";18;"Greece";"Yianna Terzi";"Oniro mou (Όνειρό μου)";21;;;;;;;;;;;;
"2018";19;"Hungary";"AWS";"Viszlát nyár";30;21;21;20;15;5;93;28;65;37;;;
"2018";20;"Iceland";"Ari Ólafsson";"Our Choice";25;;;;;;;;;;;;
"2018";21;"Ireland";"Ryan O'Shaughnessy";"Together";18;24;16;13;16;3;136;74;62;12;;;
"2018";22;"Israel";"Netta";"Toy";20;22;1;3;1;2;529;212;317;105;;;
"2018";23;"Italy";"Ermal Meta and Fabrizio Moro";"Non mi avete fatto niente";4;26;5;16;3;13;308;59;249;190;;;
"2018";24;"Latvia";"Laura Rizzotto";"Funny Girl";37;;;;;;;;;;;;
"2018";25;"Lithuania";"Ieva Zasimauskaitė";"When We're Old";31;4;20;11;24;13;99;90;9;81;;;
"2018";26;"Macedonia";"Eye Cue";"Lost and Found";36;;;;;;;;;;;;
"2018";27;"Malta";"Christabelle";"Taboo";19;;;;;;;;;;;;
"2018";28;"Moldova";"DoReDoS";"My Lucky Day";44;19;10;10;8;2;209;94;115;21;;;
"2018";29;"Montenegro";"Vanja Radovanović";"Inje (Иње)";48;;;;;;;;;;;;
"2018";30;"Netherlands";"Waylon";"Outlaw in 'Em";6;23;18;12;19;7;121;89;32;57;;;
"2018";31;"Norway";"Alexander Rybak";"That's How You Write a Song";13;7;15;15;11;4;144;60;84;24;;;
"2018";32;"Poland";"Gromee feat. Lukas Meijer";"Light Me Up";32;;;;;;;;;;;;
"2018";33;"Portugal";"Cláudia Pascoal";"O jardim";17;8;26;22;23;1;39;21;18;3;;;
"2018";34;"Romania";"The Humans";"Goodbye";33;;;;;;;;;;;;
"2018";35;"Russia";"Julia Samoylova";"I Won't Break";34;;;;;;;;;;;;
"2018";36;"San Marino";"Jessika feat. Jenifer Brening";"Who We Are";51;;;;;;;;;;;;
"2018";37;"Serbia";"Sanja Ilić and Balkanika";"Nova deca (Нова деца)";49;10;9;19;5;14;226;38;188;150;;;
"2018";38;"Slovenia";"Lea Sirk";"Hvala, ne!";28;3;22;18;21;3;64;41;23;18;;;
"2018";39;"Spain";"Amaia and Alfred";"Tu canción";15;2;23;17;23;6;61;43;18;25;;;
"2018";40;"Sweden";"Benjamin Ingrosso";"Dance You Off";11;20;7;2;22;20;274;253;21;232;;;
"2018";41;"Switzerland";"Zibbz";"Stones";7;;;;;;;;;;;;
"2018";42;"Ukraine";"Mélovin";"Under the Ladder";38;1;17;23;7;16;130;11;119;108;;;
"2018";43;"United Kingdom";"SuRie";"Storm";10;9;24;21;20;1;48;23;25;2;;;
"2019";1;"Albania";"Jonida Maliqi";"Ktheju tokës";39;2;16;16;17;1;90;43;47;4;"https://youtu.be/-vZDCw9Pedw?si=iL5gKIsP0pwxlhez";;
"2019";2;"Armenia";"Srbuk";"Walking Out";45;;;;;;;;;;"https://youtu.be/avBwSUYlTtI?si=W0Rq-JZFnC3dJj4z";"https://music.apple.com/gb/album/walking-out/1456627742?i=1456627743";"https://open.spotify.com/track/5ilWyRLCjLzlWwjSwPasgl?si=bbb299f73d0a4463"
"2019";3;"Australia";"Kate Miller-Heidke";"Zero Gravity";52;25;9;6;7;1;284;153;131;22;"https://youtu.be/Eo5H62mCIsg?si=eY-wxjXUEvH1yOZh";"https://music.apple.com/gb/album/zero-gravity/1449808134?i=1449808135";"https://open.spotify.com/track/4m5FlWpaOri9OrDUj1EoTg?si=9d86eb0107da44c9"
"2019";4;"Austria";"Pænda";"Limits";8;;;;;;;;;;"https://youtu.be/FVSZDF9O-bA?si=s5C2dj4dy-sCxqui";"https://music.apple.com/gb/album/limits/1455618015?i=1455618022";"https://open.spotify.com/track/3BDkDocp0pBbZFfT0aNjdA?si=b0c9f28cf2d84a16"
"2019";5;"Azerbaijan";"Chingiz";"Truth";50;20;8;5;8;3;302;202;100;102;"https://youtu.be/D6vvuCiHwSs?si=xflp6W06Rz-hIL_a";;
"2019";6;"Belarus";"Zena";"Like It";41;19;23;21;23;2;31;18;13;5;"https://youtu.be/C1Y9LBusHzA?si=rkw_iMutWiYptwkj";"https://music.apple.com/gb/album/like-it/1457579708?i=1457579709";"https://open.spotify.com/track/6sGcFdmfVhmq09Dy1rQgAh?si=644492b70bd445a2"
"2019";7;"Belgium";"Eliot";"Wake Up";1;;;;;;;;;;"https://youtu.be/iFB9NnjU4ns?si=ChiJ2MNbGk23EvnV";"https://music.apple.com/gb/album/wake-up/1461487038?i=1461487039";"https://open.spotify.com/track/4oQQAaU8J9A3JckIuNYCTv?si=d56b2f86ef4345c2"
"2019";8;"Croatia";"Roko";"The Dream";27;;;;;;;;;;"https://youtu.be/gXT5E8kUgfs?si=Db7TS7UL8HQvTRSS";"https://music.apple.com/gb/album/the-dream/1456539927?i=1456539928";"https://open.spotify.com/track/5H3QnsLU4k0tqGfiW6A6DW?si=24baeb741b5a420a"
"2019";9;"Cyprus";"Tamta";"Replay";24;11;13;11;20;9;109;77;32;45;"https://youtu.be/wIpEI-NhRxg?si=6nTO_sP1M3iPjMKj";"https://music.apple.com/gb/album/replay/1454794993?i=1454794998";"https://open.spotify.com/track/2UOyQB26wSQzM0jiTcUg50?si=6fdb1c9cd79443ca"
"2019";10;"Czechia";"Lake Malawi";"Friend of a Friend";46;3;11;8;24;16;157;150;7;143;"https://youtu.be/NJxLKFZKhNs?si=ZLgYa4J3nSloLWaj";"https://music.apple.com/gb/album/friend-of-a-friend/1448276628?i=1448276634";"https://open.spotify.com/track/2U7Zc6NrWQgUWdBAIFrzdI?si=e8aea5844d784420"
"2019";11;"Denmark";"Leonora";"Love Is Forever";9;6;12;12;15;3;120;69;51;18;"https://youtu.be/mucmvTLHJQM?si=xdf6fG2VM34oJol0";"https://music.apple.com/gb/album/love-is-forever/1451483859?i=1451483863";"https://open.spotify.com/track/43k9g3vEP8z0qgkoyHjWV3?si=f0df1e4b56a7499c"
"2019";12;"Estonia";"Victor Crone";"Storm";29;18;19;19;16;3;76;28;48;20;"https://youtu.be/PppvSl3_W4E?si=9h25x0hwAz1Ca4FO";"https://music.apple.com/gb/album/storm/1446425844?i=1446426003";"https://open.spotify.com/track/5oFGpjPtk5R32LITfkkMLx?si=231e67f31ab34aa9"
"2019";13;"Finland";"Darude feat. Sebastian Rejman";"Look Away";14;;;;;;;;;;"https://youtu.be/VSPhIwOJfRs?si=bbZcqyjYyUNu2BTX";"https://music.apple.com/gb/album/look-away-feat-sebastian-rejman/1453197533?i=1453197534";"https://open.spotify.com/track/6Bo74efyPjwcWhXi7MGY6A?si=856033b3ff2b4470"
"2019";14;"France";"Bilal Hassani";"Roi";2;21;15;13;18;5;105;67;38;29;"https://youtu.be/AjZNbIQtWvw?si=-0wXKbL_3cwzqIDc";"https://music.apple.com/gb/album/roi/1458607656?i=1458607657";"https://open.spotify.com/track/31fZkC34zBdY5GRB2gRcBs?si=2974cb49626d4da9"
"2019";15;"Georgia";"Oto Nemsadze";"Keep On Going";47;;;;;;;;;;"https://youtu.be/vu4nHsaAJwU?si=qFtNFRnqgMD_FLae";"https://music.apple.com/gb/album/keep-on-going/1457677963?i=1457678341";"https://open.spotify.com/track/2vs3g4jUwlyhOv12wAtu2L?si=c85e7531d36c4842"
"2019";16;"Germany";"S!sters";"Sister";3;4;24;20;26;6;24;24;0;24;"https://youtu.be/yFbSj_yPCPM?si=3aJkV1b6rl_DCan1";"https://music.apple.com/gb/album/sister/1456631167?i=1456631177";"https://open.spotify.com/track/4AShR4usxlAsDxFAUMZMrM?si=b9200d8c12c04429"
"2019";17;"Greece";"Katerine Duska";"Better Love";21;13;20;14;21;7;74;50;24;26;"https://youtu.be/5pQV_-40m_U?si=zOYsxLXSBDbz1ODG";"https://music.apple.com/gb/album/better-love/1455395668?i=1455395757";"https://open.spotify.com/track/0QvJ5pNWlnMiLIxr7M6t3N?si=7b0911107cdb4c2e"
"2019";18;"Hungary";"Joci Pápai";"Az én apám";30;;;;;;;;;;"https://youtu.be/IpVr0pBLfI4?si=leYAHYhDdkLGoz2a";"https://music.apple.com/gb/album/az-%C3%A9n-ap%C3%A1m-esc-version/1673164516?i=1673164517";"https://open.spotify.com/track/4Ja2w69atZTtDXlVtPtX3q?si=6ed7d1b7a10d4171"
"2019";19;"Iceland";"Hatari";"Hatrið mun sigra";25;17;10;15;6;9;232;46;186;140;"https://youtu.be/kTb69WkBbvs?si=iHx6fd9icAmQ_AcB";"https://music.apple.com/gb/album/hatri%C3%B0-mun-sigra/1623882307?i=1623882313";"https://open.spotify.com/track/1JBqLoGfH1LnGTE0wzAatU?si=b77960ff7d854b58"
